ID	HIT	REPORT
1295331	0	customer reported the inner tube is detaching from the outer tube, at the machine end of the circuit. there was no reported patient injury. ge healthcare's investigation into the reported occurrence is still ongoing. a follow-up report will be issued when the investigation has been completed.
2842748	0	THE ROBOTIC FORCEP DEVICE REFUSED TO OPEN. THE FAILURE OCCURRED AFTER THE LAST USE OF THE DEVICE AND NO OTHER DEVICE WAS NEEDED FOR THIS CASE. THE FORCEP WAS REPLACED. THERE WAS NO PATIENT HARM. 
1035462	0	FWD_ABORH TESTING WAS PERFORMED ON AN IN-HOUSE GALILEO WITH IN-HOUSE DONOR SAMPLES OF VARIOUS ABO/RH TYPES AND CUSTOMER'S RETURNED PATIENT SAMPLE. ALL IN-HOUSE DONOR SAMPLES TYPED AS EXPECTED. THE CUSTOMER'S SAMPLE WAS INTERPRETED AS GROUP B, RH POSITIVE.HEMAGGLUTINATION TUBE TESTING WAS PERFORMED WITH THE PATIENT SAMPLE USING ANTI-A, LOT 101680, AND ANTI-B, LOT 203234. THE SAMPLE EXHIBITED VERY WEAK (+W) REACTIVITY AT IS WITH ANTI-A REAGENT AND STRONG POSITIVE (4+) REACTIVITY WITH ANTI-B. AFTER 15'RT INCUBATION, SAMPLE EXHIBITED 3+ MIXED-FIELD REACTIVITY. THE GALILEO OPERATOR MANUAL STATES ?THE GALILEO CANNOT RELIABLY DETECT HEMAGGLUTINATION REACTIONS THAT ARE GRADED AS 1+ OR LESS IN TEST TUBE METHODOLOGY.' >< CUSTOMER REPORTED AN ABO DISCREPANCY ON THE GALILEO FOR A NEONATAL PATIENT SAMPLE, USING THE  FWD_ABO ASSAY. THE SAMPLE WAS B POSTIIVE ON THE INSTRUMENT, BUT AB POSITIVE IN  MANUAL TESTING.
2092525	1	DURING USE OF THE DEVICE FOR A CARDIOPULMONARY BYPASS PROCEDURE, THE USER REPORTED THAT THE T-LINK PROGRAM FAILED TO OPEN. THE DEVICE WAS NOT CHANGED OUT. THE USER REPORTED THE SURGICAL PROCEDURE WAS COMPLETED SUCCESSFULLY, AND THERE WERE NO ADVERSE CONSEQUENCES TO A PT AS A RESULT OF THIS EVENT. 
1904620	0	THE CUSTOMER STATED SEVERAL FALSELY ELEVATED CHLORIDE RESULTS WERE GENERATED ON THE ARCHITECT C8000 ANALYZER. THE CUSTOMER INDICATED THE ICT REFERENCE SOLUTION WAS THOUGHT TO BE THE CAUSE AS THE ISSUE OCCURRED RIGHT AFTER A NEW LOT OF SOLUTION WAS PLACED ON THE ARCHITECT. PATIENT 4 GENERATED AN INITIAL CHLORIDE OF 116 MEQ/L WITH A REPEAT OF 107 MEQ/L. THE INCORRECT RESULT WERE NOT REPORTED OUT OF THE LABORATORY. THERE WAS NO IMPACT TO PATIENT MANAGEMENT. (B)(4). IN RESPONSE TO THIS ISSUE AN INVESTIGATION WAS INITIATED TO FURTHER EXAMINE THE CUSTOMER'S OBSERVATION. THE INVESTIGATION INCLUDED A REVIEW OF THE COMPLAINT TEXT, A SEARCH FOR SIMILAR COMPLAINTS, A REVIEW OF LABELING AND A REVIEW OF THE ARCHITECT C8000 SYSTEM LOGS. A REVIEW OF THE ARCHITECT C8000 SYSTEM LOGS CONFIRMED THE ELEVATED CHLORIDE RESULTS. ADDITIONALLY, A REVIEW OF THE SYSTEM MAINTENANCE LOGS REVEALED THE "FLUSH BULK SOLUTIONS" PROCEDURE HAD BEEN PERFORMED EARLY ON THE DAY THE DISCREPANT RESULTS WERE GENERATED AND AGAIN AFTER THE RESULTS WERE GENERATED. A POSSIBLE CAUSE FOR THE ISSUE IS THAT THE ICT MODULE MAY HAVE CONTAINED A BUBBLE AND/OR WAS CONTAMINATED AND THE BULK SOLUTION FLUSH MAY HAVE RESOLVED THE ISSUE. THE INSTRUMENT HISTORY LOG INDICATED AN "ICT REFERENCE SOLUTION INVENTORY LOW" ERROR WAS GENERATED, SUGGESTING THE ICT SOLUTION WAS INSTALLED JUST PRIOR TO THE DISCREPANT CHLORIDE RESULTS. A REVIEW OF COMPLAINT TRACKING AND TRENDING FOR THE PERIOD OF (B)(4) 2010 THROUGH (B)(4) 2010 DID NOT REVEAL ANY ISSUES OR ADVERSE TRENDS RELATED TO THE ICT REFERENCE SOLUTION LOT 37992UN10. PRODUCT LABELING WAS REVIEWED AND FOUND TO ADEQUATELY ADDRESS PROBABLE CAUSES AND CORRECTIONS FOR ERRATIC RESULTS, AS WELL AS, GUIDELINES CONCERNING THE AUTOMATIC PROCESSING MODULE, INCLUDING PROPER REPLACEMENT OF BULK SOLUTIONS. A REVIEW OF THE INSTRUMENT SERVICE HISTORY DID NOT REVEAL ANY ADDITIONAL COMPLAINTS FOR ELEVATED OR ERRATIC CHLORIDE RESULTS FOR ARCH C8000 (B)(4). BASED UPON THE INVESTIGATION AND THE INFORMATION AVAILABLE IT WAS DETERMINED THAT THE ARCHITECT C8000, LIST NUMBER 1G06-01, (B)(4) AND THE ICT REFERENCE SOLUTION, LOT NUMBER 37992UN10 ARE PERFORMING AS INTENDED. NO PRODUCT DEFICIENCY WAS IDENTIFIED.><(B)(4). CONCOMITANT MEDICAL PRODUCTS: ICT REF SOL, LIST NUMBER 1E49-20, LOT NUMBER 37992UN10. AN INVESTIGATION IS IN PROCESS. A FOLLOW-UP REPORT WILL BE SUBMITTED WHEN THE INVESTIGATION IS COMPLETE.
1027957	1	PRELIMINARY TESTING OF THE DEVICE DOES NOT SUPPORT THAT THERE WAS A MALFUNCTION. PHILIPS IS IN THE PROCESS OF OBTAINING MORE INFO CONCERNING THIS EVENT, AND THIS COMPLAINT IS STILL UNDER INVESTIGATION. A SUPPLEMENTAL REPORT WILL BE SENT ONCE THE INVESTIGATION IS COMPLETED. >< THE PT IN BED 6 DIED. THE PT WAS BEING MONITORED WITH THE FOLLOWING PARAMETERS: ECG, NIBP, TEMP, INVASIVE BLOOD PRESSURE, SPO2. THERE WAS ONLY VISUAL ALARMING AT CENTRAL STATION AND NO SOUND. A NURSE RECOGNIZED THIS AND WENT TO THE ROOM. THE PT HAD NO BLOOD PRESSURE, BUT STILL HAD HEART ACTIVITY. THE BLOOD PRESSURE VALVE SHOWN AT THE MONITOR WAS 5/3 (SYSTOLIC/DIASTOLIC) AND THERE WAS NO ALARM AT THE BEDSIDE MONITOR. REANIMATION WAS NOT SUCCESSFUL.
1208725	0	device has not been returned for evaluation. >< it was reported that the dpt could not regulate drip rate; another device from same lot number was opened and same event occurred. another device from a different lot number opened and worked fine. no patient complications were reported.
2126968	0	A 3160 INVIVO PRECESS MRI PT MONITOR WAS BEING USED DURING AN MRI WHEN IT BECAME STUCK TO THE MRI SCANNER. IT APPEARS IT WAS BEING USED WITHIN SAFE OPERATING DISTANCE. HOWEVER IT WAS NOTED THE WHEELS WERE NOT LOCKED. 
3535999	1	A CUSTOMER REPORTED THAT ONE OF THE ANNOTATION TOOLS CONTAINED WITHIN THE DPS 1.1 SOFTWARE APPEARED TO MISCALCULATE THE AREA OF A REGION OF INTEREST ON A SCANNED SLIDE. INTERNAL INVESTIGATION CONFIRMED THAT THE ANNOTATION TOOLS USED WITHIN THE DPS VERSION 1.1 IMAGE VIEWER WILL DISPLAY INCORRECT MEASUREMENTS AND AREA CALCULATIONS FOR A REGION OF INTEREST ON A SCANNED SLIDE, UNDER CERTAIN USE CONDITIONS.><EVAL SUMMARY: ISSUE SUMMARY - A CUSTOMER REPORTED THAT ONE OF THE ANNOTATION TOOLS CONTAINED WITHIN THE DPS 1.1 SOFTWARE APPEARED TO MISCALCULATE THE AREA OF A REGION OF INTEREST ON A SCANNED SLIDE. EVAL - INVESTIGATION AT OUT COMPANY CONFIRMED THAT THE ANNOTATION TOOLS USED WITHIN THE DPS VERSION 1.1 IMAGE VIEWER WILL DISPLAY INCORRECT MEASUREMENTS AND AREA CALCULATIONS FOR A REGION OF INTEREST ON A SCANNED SLIDE, UNDER CERTAIN USE CONDITIONS. SOURCE CODE REVIEW IDENTIFIED WHERE THIS ERROR WAS INTRODUCED INTO DPS 1.1. CUSTOMER WAS INSTRUCTED NOT TO USE ANY AREA CALCULATIONS DISPLAYED BY THE VIEWER ANNOTATION TOOLS INCLUDING ALL SHAPES AND THE LINEAR MEASUREMENT TOOL UNTIL A SOLUTION COULD BE IDENTIFIED. CORRECTIVE ACTION - CUSTOMER WERE NOTIFIED OF A FIELD CORRECTIVE ACTION ON OR ABOUT (B)(4) 2013 AND WERE INSTRUCTED TO 1) DISCONTINUE USE OF THE MEASUREMENT AND AREA CALCULATION FEATURES OF THE ANNOTATION TOOLS (LINE, RECTANGLE/SQUARE, ELLIPSE/CIRCLE, AND FREEFORM) IN THE DPS IMAGE VIEWER; 2) VERIFY MEASUREMENTS AND CALCULATIONS ON GLASS SLIDES, IF ANY OF THE TOOLS HAVE BEEN USED FOR MEASUREMENTS OR AREA CALCULATIONS ON CLINICAL CASES; AND 3) NOTIFY ANY OTHER USERS OF THE SOFTWARE AT THEIR SITE OF THIS ISSUE. A NEW VERSION (1.2) OF DPS SOFTWARE IS CURRENTLY UNDER DEVELOPMENT. ENGINEERING IS REVIEWING AND REVISING TEST CASES TO ENSURE APPROPRIATE TEST CASE COVERAGE PRIOR TO EXECUTING FORMAL VERIFICATION TESTING. CUSTOMERS WILL BE PROVIDED WITH AN UPDATED VERSION OF THE SOFTWARE WHEN IT BECOMES AVAILABLE. THIS CORRECTION WAS REPORTED TO THE FDA (B)(4) DISTRICT OFFICE ON (B)(4) 2013 AS MEDICAL DEVICE CORRECTION AND REMOVAL REPORT NUMBER 3008491142-10/15/13-001-C.
3351164	0	DURING REVIEW OF PROGRAMMING HISTORY ON (B)(6) 2013, IT WAS NOTED THAT AN INTERRUPTED SYSTEM DIAGNOSTIC TEST OCCURRED THAT CAUSED AN UNINTENDED CHANGE IN DEVICE SETTINGS. THE SETTINGS WERE NOT CORRECTED PRIOR TO THE PATIENT LEAVING THE APPOINTMENT. NO ADVERSE EVENTS HAVE BEEN REPORTED AS A RESULT OF THIS. ANALYSIS OF PROGRAMMING HISTORY.
4466577	1	CRITICALLY ILL PT IN RESUSCITATION. ORDERS COULD NOT BE ENTERED IN (B)(6) SYSTEM BECAUSE CHART WAS OPEN ELSEWHERE IN THE FACILITY. IT SERVICES STATED THEY COULD DO NOTHING TO CORRECT THE PROBLEM. DEADLOCK WAS EVENTUALLY RESOLVED, BUT NOT BY SPECIFIC ACTION (OTHER USER EVENTUALLY RELINQUISHED THE CHART).
2739571	1	IT WAS REPORTED THAT DURING AN A-FIB PROCEDURE, WHEN A CATHETER WAS PLUGGED INTO THE REF DECA PORT THE BODY SURFACE ECGS SIGNALS AND ALL THE IC (INTRACARDIAL) RECORDINGS HAD NOISE ON IT. WHEN THE SAME CATHETER AND CABLES ARE PLACED INTO POLE 20 B THE NOISE CEASED. UPON FURTHER FOLLOW-UP, IT WAS CONFIRMED THAT THE NOISE WAS ON ALL THE CHANNELS, INCLUDING THE 12 LEADS OF BODY SURFACE ECGS AND ALL IC (INTRACARDIAL) RECORDINGS ON BOTH CARTO 3 AND EP RECORDING SYSTEMS SIMULTANEOUSLY. THE NOISE WASHED OUT ENTIRE SCREEN. THE PROCEDURE WAS COMPLETED BY MOVING THE CATHETER TO THE 20 POLE B PORT TO COMPLETE PROCEDURE. NO PATIENT INJURY WAS REPORTED. INVESTIGATION IS STILL IN PROGRESS. A SUPPLEMENTAL REPORT ON DEVICE EVALUATION WILL BE SUBMITTED ONCE IT IS COMPLETED. (B)(4).><EVALUATION SUMMARY. (B)(4): IT WAS REPORTED THAT DURING AN A-FIB PROCEDURE, WHEN A CATHETER WAS PLUGGED INTO THE REF DECA PORT THE BODY SURFACE ECGS SIGNALS AND ALL THE IC (INTRACARDIAL) RECORDINGS HAD NOISE ON IT. WHEN THE SAME CATHETER AND CABLES ARE PLACED INTO POLE 20 B THE NOISE CEASED. UPON FURTHER FOLLOW-UP IT WAS CONFIRMED THAT THE NOISE WAS ON ALL THE CHANNELS, INCLUDING THE 12 LEADS OF BODY SURFACE ECGS AND ALL IC (INTRACARDIAL) RECORDINGS ON BOTH CARTO 3 AND EP RECORDING SYSTEMS SIMULTANEOUSLY. THE NOISE WASHED OUT ENTIRE SCREEN. THE PROCEDURE WAS COMPLETED BY MOVING THE CATHETER TO THE 20 POLE B PORT TO COMPLETE PROCEDURE. NO PATIENT INJURY WAS REPORTED. THE CARTO 3 SYSTEM ASSOCIATED WITH THE REPORTED INCIDENT WAS INSPECTED BY BWI SERVICE ENGINEER. THE ECG 1 WAS REPLACED, THEN BWI SERVICE ENGINEER PERFORMED THE ATP TEST AND THE SYSTEM PASSED. SYSTEM WAS READY FOR USE. THE SUSPECTED CARD WAS TESTED BY THE CARTO MANUFACTURER. THE REPORTED PROBLEM WAS NOT REPRODUCED. THE NOISE LEVEL WAS WITHIN THE ALLOWED TOLERANCES. THE DEVICE HISTORY RECORD REVIEW WAS PERFORMED. NO ANOMALIES WERE NOTED IN MANUFACTURING OR SERVICE. THE COMPLAINT COULD NOT BE CONFIRMED.
4420883	0	><AFTER WEARING THE EARLOOP MASK AS ASSISTANT, STARTED TO EXPERIENCE A COUGH, FELT ITCHY AND SUFFERED FROM AN ASTHMA ATTACK. THE ASSISTANT WAS USING A SPRAY TO HELP TREAT HER ASTHMA. THE TYPE OF SPRAY USED WAS NOT DISCLOSED NOR IF ANY MEDICAL ATTENTION WAS REQUIRED.
4605164	0	IT WAS REPORTED THAT A SPECTRUM WIRELESS BATTERY SMOKED DUE TO AN ELECTRICAL SHORT. IT WAS ALSO REPORTED THAT THERE WAS NO PATIENT INVOLVEMENT.><(B)(4). THE DEVICE WAS RETURNED TO BAXTER AND AN EVALUATION WAS PERFORMED. THE EVALUATION CONFIRMED THE ELECTRICAL SHORT DUE TO FLUID INTRUSION. CORROSION WAS FOUND ON THE RADIO PRINTED CIRCUIT BOARD (PCB) AND WIRELESS MODULE FLEX, CAUSING THE COMPONENTS TO FAIL AND RENDERING THE DEVICE IRREPARABLE. THE DEVICE WAS REMOVED FROM SERVICE.
1059891	0	THE CUSTOMER REPORTED THAT THE ORTHO PROVUE READ A SAMPLE BARCODE ID INCORRECTLY. THE INCIDENT OCCURRED ON (B) (6) 2008. NO ERRONEOUS RESULTS WERE REPORTED. SAMPLE MISIDENTIFICATION MAY LEAD TO THE REPORTING OF ERRONEOUS TEST RESULTS. >< NO DEFINITIVE ROOT CAUSE WAS DETERMINED. AN OCD FIELD ENGINEER VISITED THE CUSTOMER SITE AND VERIFIED THE APPROPRIATE SETTINGS TO RETURN THE INSTRUMENT TO EXPECTED OPERATIONS. THIS CUSTOMER HAS NOT LOGGED ANY COMPLAINTS AGAINST THIS ANALYZER SINCE THIS INCIDENT. (B) (4)
5030883	1	.><A FOLLOW UP REPORT WILL BE SUBMITTED ONCE THE INVESTIGATION IS COMPLETE.><THE CUSTOMER REPORTED THERE WAS A FAULT WITH EITHER THE (MP70) MONITOR OR MODULE X2 MONITOR SATURATION WENT DOWN TO 90. THERE WAS NO ALARM SOUND
1013232	0	DEVICE HAS NOT RETURNED FOR EVALUATION. >< IT WAS REPORTED THAT THE ARTERIAL LINE BACKED UP BLOOD INTO THE RESERVOIR AND PUSHED THE RESERVOIR PLUNGER BACK TO ABOUT THE 1 ML MARK. PROBLEM PERSISTED DESPITE THE ASSURANCE THAT THE PLUNGER WAS FULLY SEATED AND LINES FLUSHED.
1418566	0	an ocd field engineer arrived at the customer site and determined that the pressure regulator need to be replaced and the pressure was too high. the fe had also found some matter in the syringe and a slight kink in the vacuum line near the pump housing. the fe installed a new pressure regulator and made adjustments as well as cleaned the syringe and repaired the kink in the vacuum line. the instrument was returned to expected operation. this customer has not logged any complaints against this analyzer since this incident. (b) (4). >< the customer reported that the probe of the ortho provue analyzer was dripping. the instrument was taken out of operation. probe drip may lead to dilution of sample / reagent, carry over and / or cross contamination and erroneous results which could lead to transfusion of incompatible blood.
4004959	0	DURING ROBOTIC ASSISTED LAPAROSCOPIC HYSTERECTOMY THE ENDOWRIST ONE VESSEL SEALER STOPPED CUTTING WHILE IN USE.
3599047	1	><I USED AN INSTANT COLD COMPRESS (HENRY SCHEIN INSTANT COLD COMPRESS PART # (B)(4)). THE COMPRESS WAS PLACED ON MY RIGHT WRIST AREA. WITHIN 10 MINUTES I BEGAN TO EXPERIENCE BURNING SENSATION. COMPRESS WAS IMMEDIATELY REMOVED. THE AREA OF MY RIGHT ARM WAS A REDDISH COLOR, HARD TO TOUCH, STINGING AND BURNING. I IMMEDIATELY CONTACTED MY PCP AND WAS SEEN WITHIN 1.5 HOUR. DURING MY MEDICAL VISIT THE PHYSICIAN EXAMINED MY ARM AND DETERMINED I HAD SUSTAINED A CHEMICAL BURN FROM THE COMPRESS. THE COMPRESS PACK DID NOT HAVE ANY LEAKS OR PUNCTURES AND NO EXPIRATION DATE. I AM RIGHT HAND DOMINANT. DIFFICULTY TO PERFORM WORK, HOME, AND NORMAL HYGIENE. I HAVE BEEN DIAGNOSED WITH 2ND, 3RD & 4TH DEGREE BURNS. I AM EXPERIENCING PAIN IN MY ENTIRE RIGHT ARM FROM WRIST TO ELBOW. HARD TO GRIP OBJECTS, USE COMPUTER, COOK, ETC. VERY PAINFUL, UNEXPECTED EVENT.
3367874	0	IT WAS REPORTED THAT A PT WAS INJURED DUE TO UNEXPECTED MISPLACEMENT OF THE BIOPSY NEEDLE. THE PT REPORTEDLY UNDERWENT A COELIOSCOPY ON THE SAME DAY FOR DRAINAGE AND OVARIAN HEMOSTASIS DUE TO AN HEMOPERITONEUM. OOCYTE RETRIEVAL RESCHEDULED. PER COMMUNICATION FROM THE HOSPITAL, THERE WERE A TOTAL OF 5 PTS THAT WERE SIMILARLY AFFECTED. THIS IS PT 3 OF 5. THE FOLLOWING MDRS ARE ASSOCIATED WITH THE 5 PTS: 9612283-2013-00003; 9612283-2013-00004; 9612283-2013-00005; 9612283-2013-00006; 9612283-2013-00007. GE HEALTHCARE'S INVESTIGATION IS ONGOING. A FOLLOW UP REPORT WILL BE SUBMITTED ONCE THE INVESTIGATION HAS BEEN COMPLETED. UNDER EUROPEAN LAW, PT INFORMATION IS CONSIDERED CONFIDENTIAL AND WILL NOT BE RELEASED BY THE HOSPITAL.
1033203	0	CUSTOMER REPORTED UNEXPECTED NEGATIVE REACTIONS ON THE ABS2000. PATIENT SAMPLES WITH A HISTORY ANTI-KELL AND ANTI-FYA, RESPECTIVELY, WERE REPORTED AS ANTIBODY NEGATIVE ON THE ABS2000. >< THE REACTIVITY OF THE K ANTIGEN WAS CONFIRMED FOR RETENTION CAPTURE-R REASY-SCREEN (4), LOT G158, USED AT THE TIME OF THE COMPLAINT. REACTIVITY OF THE FYA ANITGEN WAS CONFIRMED  THROUGH  DHR REVIEW, SINCE PRODUCT EXPIRED DURING INVESTIGATION TESTING. A SERVICE VISIT WAS  MADE. A 100UL  BENT SYRINGE WAS REPLACED AND THE READER WINDOW WAS CLEANED. THE LEVEL SENSE FREQUENCY WAS OUT OF RANGE AND THE CENTRIFUGE SHAKE TEST OUT OF RANGE;  BOTH SPECIFICATIONS WERE ADJUSTED. THE REPAIR HAS RETURNED THE INSTRUMENT TO OPERATING WITHIN SPECIFICATIONS.
2957289	1	IT WAS REPORTED THAT WHEN USING ADVANCED VESSEL ANALYSIS, THE AUTOMATIC TRACKING AND MEASUREMENT FOR ABDOMINAL AORTIC ANEURYSM WERE INACCURATE. THE ANEURYSM LENGTH INDICATED BY THE MEASUREMENT OF AUTOMATIC TRACKING WAS LONGER THAN THE REAL ANEURYSM LENGTH. THE AUTOMATIC TRACKING CAN SOMETIMES BE A ZIGZAG LINE INSTEAD OF A SMOOTH LINE, AND THUS INCREASE THE LENGTH OF THE CENTERLINE. THE USER CAN MANUALLY EDIT THE CENTERLINE. THE SURGEON AT THIS SITE DETECTED THIS WRONG MEASUREMENT BEFORE THE SURGERY. NO INJURY WAS REPORTED. 
1610365	0	HLA SOFTWARE SYSTEM WITHOUT ANY DOCUMENTATION THAT PERFORMS HLA MATCH CALCULATIONS AND REPORTING. UNABLE TO ACQUIRE USER MANUALS. TRANSPLANT SOFTWARE CALLED OTTR THAT PERFORMS CALCULATIONS AND RELATIVE DETERMINATIONS ON PT DATA AND USES ALOGRITHMS TO DETERMINE PT TREATMENT PLANS. UNABLE TO ACQUIRE DOCUMENTATION AND ADEQUATE USER MANUALS.
3884370	0	THE HANDHELD DEVICE AND SOFTWARE FLASHCARD WERE RETURNED TO THE MANUFACTURER FOR ANALYSIS. NO ANOMALIES ASSOCIATED WITH THE HANDHELD WERE NOTED DURING TESTING USING THE AC ADAPTER OR THE MAIN BATTERY WITH A FULL CHARGE. THE HANDHELD PERFORMED ACCORDING TO FUNCTIONAL SPECIFICATIONS. NO ANOMALIES ASSOCIATED WITH FLASHCARD SOFTWARE OR DATABASES WERE IDENTIFIED DURING THE FLASHCARD ANALYSIS. THE FLASHCARD AND SOFTWARE PERFORMED ACCORDING TO FUNCTIONAL SPECIFICATIONS.><.><IT WAS REPORTED THAT THE NURSE WAS HAVING INTERMITTENT COMMUNICATION ISSUES WITH HER PROGRAMMING SYSTEM. THE WAND SHOWED DATA TRANSMISSION AND THE HANDHELD SHOWED THE INTERROGATION PROGRESS BAR, BUT THEN AN ERROR MESSAGE APPEARED AND THE INTERROGATION FAILED. THE WAND BATTERY WAS REPLACED, THE HANDHELD DEVICE WAS FULLY CHARGED, AND A HARD RESET WAS PERFORMED; HOWEVER, THE ISSUES DID NOT RESOLVE. ANOTHER PROGRAMMING SYSTEM WAS ABLE TO SUCCESSFUL COMMUNICATE WITH THE PATIENTS¿ DEVICES. IT WAS DETERMINED THAT THERE WAS NO ISSUE WITH THE WAND. FURTHER FOLLOW-UP REVEALED THAT THE HANDHELD¿S SCREEN WORKED INTERMITTENTLY. THE SCREEN WOULD FREEZE AND AT ONE POINT PIXILATED OVER AND WENT BLACK. A HARD RESET WAS PERFORMED AND THE SOFTWARE FLASHCARD WAS RESEATED; HOWEVER, THE SCREEN ISSUE CONTINUED TO OCCUR. IT WAS NOTED THAT THE SERIAL CABLE CONNECTION AT THE BASE OF THE HANDHELD WAS LOOSE. THE SERIAL CABLE NEEDED TO BE PLACED IN A SPECIFIC ORIENTATION IN ORDER TO COMMUNICATE. THE HANDHELD DEVICE HAS NOT BEEN RETURNED TO DATE.
4264267	0	LAP SHEAR HANDLE DID NOT ROTATE DURING MANIPULATION DURING SURGERY. ETHICON REP WAS PRESENT WHILE THE DEVICE WAS BEING USED. WE SEQUESTERED THE HANDPIECE INVOLVED AND THERE WAS NO PROBLEM WITH THE HARMONIC GENERATOR ITSELF.======================MANUFACTURER RESPONSE FOR LAP SHEARS, HARMONIC ACE+7 LAPAROSCOPIC SHEARS (PER SITE REPORTER).======================UNKNOWN.
3359985	1	CUSTOMER REPORTED THE GAS MODULE III FAILED, WHICH MAY HAVE AFFECTED GAS MONITORING. NO PT INJURY WAS REPORTED. COMPANY REP EVALUATED THE UNIT AND REPLACED GAS BENCH. PERFORMED GAS CALIBRATION. THE UNIT WAS TESTED, CALIBRATED AND SAFETY TESTED TO FACTORY SPECIFICATIONS.
1058939	1	THE CUSTOMER REPORTED THAT WHILE THE CENTRAL STATION WAS IN USE MONITORING PTS ALONG WITH PASSPORT 2'S AND TELEPACKS, THE CENTRAL STATION DISPLAYED THE ERROR MESSAGE 'WINDOWS HAS DETECTED AN ERROR' AND STOPPED MONITORING ALL PTS. NO PT INJURY WAS REPORTED. >< THE COMPANY REP REPLACED THE CENTRAL STATION. AFTER THE NEW CENTRAL WAS INSTALLED, THE SYSTEM WAS TESTED TO FACTORY SPECIFICATIONS. IT FUNCTIONED NORMALLY AND WAS RETURNED TO USE. THE ORIGINAL CENTRAL WAS RETURNED TO THE FACTORY FOR EVAL. THE ERROR LOGS SUGGESTED A PROBLEM WITH THE VIDEO CARD. THE VIDEO CARD IS BEING REPLACED.
5758187	0	.><during a robotic gastric sleeve surgery, noted a foreign body inside abdominal cavity of o -ring". the item was removed from abdomen -- noted it probably came from the 8 mm cannula seal on device. a portion of cannula seal pulled apart from the seal. this was identified by sales rep in room from davinci. this is a first time incident. these seals are used on every robot case and this has never happened before. the instrument being inserted was the correct size for which the seal was designed."                                                              
1418565	0	an ocd field engineer arrived at the customer site and determined that the vacuum system had vacuum restriction in the tubing connectors on the waste bottle, the wash station had a crack on the surface and the probe contained a blockage at the tip. the fe replaced the bottle and tubing connectors, the wash station and probe. replacement of the appropriate components has returned the instrument to its expected operation. this customer has not logged any complaints against this analyzer since this incident. >< the customer reported that the probe of the ortho porvue analyzer was dripping. information was not provided regarding result codes. no erroneous results were reported. probe drip may lead to dilution of sample/reagent, carry over and/or cross contamination and erroneous results which could lead to transfusion of incompatible blood.
3949057	1	THE CARDIAC MONITORING SYSTEM WAS NOT DISPLAYING THE FULL PARAMETER LIST ON REMOTE MONITOR IN THE PROCEDURE ROOM AS WAS DISPLAYED ON CONTROL ROOM MONITOR. CERTAIN LINE ITEM PARAMETERS WERE MISSING ON THE REMOTE MONITOR LIST.NURSE CONTACTED PHILIPS TECH SUPPORT AND FOLLOWED THEIR INSTRUCTIONS. HE TURNED OFF POWER FOR THE CARDIAC MONITORING SYSTEM AND DISCONNECTED THE POWER CORD. HE THEN TURNED ON THE POWER SWITCH MOMENTARILY, TURNED IT BACK OFF, AND THEN RECONNECTED POWER. WHEN POWERED BACK UP THE REMOTE PARAMETERS WERE CORRECTLY DISPLAYED AND MATCHED THE CONTROL ROOM LIST.BASED ON THE COMPLAINT, THE MANUFACTURER IS IN PROGRESS OF PROVIDING SOFTWARE UPGRADE.
